c
c test max format
10000.0 -547 -550 0
10000.0 -547 -551 0
10000.0 -547 -552 0
10000.0 -547 -553 0
10000.0 -547 -554 0
10000.0 -547 -555 0
10000.0 -547 -556 0
10000.0 -547 -557 0
10000.0 -547 -558 0
10000.0 -547 -559 0
10000.0 -547 -560 0
10000.0 -547 -561 0
10000.0 -547 -562 0
10000.0 -547 -563 0
10000.0 -547 -564 0
10000.0 -547 -565 0
10000.0 -547 -566 0
10000.0 -547 -567 0
10000.0 -547 -568 0
10000.0 -547 -569 0
10000.0 -547 -570 0
10000.0 -547 -571 0
10000.0 -547 -572 0
10000.0 -547 -573 0
10000.0 -547 -574 0
10000.0 -547 -575 0
10000.0 -547 -576 0
10000.0 -547 -577 0
10000.0 -547 -578 0
10000.0 -547 -579 0
10000.0 -547 -580 0
10000.0 -547 -581 0
10000.0 -547 -582 0
10000.0 -547 -583 0
10000.0 -547 -584 0
10000.0 -547 -585 0
10000.0 -547 -586 0
10000.0 -547 -587 0
10000.0 -547 -588 0
10000.0 -547 -589 0
10000.0 -547 -590 0
10000.0 -547 -591 0
10000.0 -547 -592 0
10000.0 -548 -549 0
10000.0 -548 -550 0
10000.0 -548 -551 0
10000.0 -548 -552 0
10000.0 -548 -553 0
10000.0 -548 -554 0
10000.0 -548 -555 0
10000.0 -548 -556 0
10000.0 -548 -557 0
10000.0 -548 -558 0
10000.0 -548 -559 0
10000.0 -548 -560 0
10000.0 -548 -561 0
10000.0 -548 -562 0
10000.0 -548 -563 0
10000.0 -548 -564 0
10000.0 -548 -565 0
10000.0 -548 -566 0
10000.0 -548 -567 0
10000.0 -548 -568 0
10000.0 -548 -569 0
10000.0 -548 -570 0
10000.0 -548 -571 0
10000.0 -548 -572 0
10000.0 -548 -573 0
10000.0 -548 -574 0
10000.0 -548 -575 0
10000.0 -548 -576 0
10000.0 -548 -577 0
10000.0 -548 -578 0
10000.0 -548 -579 0
10000.0 -548 -580 0
10000.0 -548 -581 0
10000.0 -548 -582 0
10000.0 -548 -583 0
10000.0 -548 -584 0
10000.0 -548 -585 0
10000.0 -548 -586 0
10000.0 -548 -587 0
10000.0 -548 -588 0
10000.0 -548 -589 0
10000.0 -548 -590 0
10000.0 -548 -591 0
10000.0 -548 -592 0
10000.0 -549 -550 0
10000.0 -549 -551 0
10000.0 -549 -552 0
10000.0 -549 -553 0
10000.0 -549 -554 0
10000.0 -549 -555 0
10000.0 -549 -556 0
10000.0 -549 -557 0
10000.0 -549 -558 0
10000.0 -549 -559 0
10000.0 -549 -560 0
10000.0 -549 -561 0
10000.0 -549 -562 0
10000.0 -549 -563 0
10000.0 -549 -564 0
10000.0 -549 -565 0
10000.0 -549 -566 0
10000.0 -549 -567 0
10000.0 -549 -568 0
10000.0 -549 -569 0
10000.0 -549 -570 0
10000.0 -549 -571 0
10000.0 -549 -572 0
10000.0 -549 -573 0
10000.0 -549 -574 0
10000.0 -549 -575 0
10000.0 -549 -576 0
10000.0 -549 -577 0
10000.0 -549 -578 0
10000.0 -549 -579 0
10000.0 -549 -580 0
10000.0 -549 -581 0
10000.0 -549 -582 0
10000.0 -549 -583 0
10000.0 -549 -584 0
10000.0 -549 -585 0
10000.0 -549 -586 0
10000.0 -549 -587 0
10000.0 -549 -588 0
10000.0 -549 -589 0
10000.0 -549 -590 0
10000.0 -549 -591 0
10000.0 -549 -592 0
10000.0 -550 -551 0
10000.0 -550 -552 0
10000.0 -550 -553 0
10000.0 -550 -554 0
10000.0 -550 -555 0
10000.0 -550 -556 0
10000.0 -550 -557 0
10000.0 -550 -558 0
10000.0 -550 -559 0
10000.0 -550 -560 0
10000.0 -550 -561 0
10000.0 -550 -562 0
10000.0 -550 -563 0
10000.0 -550 -564 0
10000.0 -550 -565 0
10000.0 -550 -566 0
10000.0 -550 -567 0
10000.0 -550 -568 0
10000.0 -550 -569 0
10000.0 -550 -570 0
10000.0 -550 -571 0
10000.0 -550 -572 0
10000.0 -550 -573 0
10000.0 -550 -574 0
10000.0 -550 -575 0
10000.0 -550 -576 0
10000.0 -550 -577 0
10000.0 -550 -578 0
10000.0 -550 -579 0
10000.0 -550 -580 0
10000.0 -550 -581 0
10000.0 -550 -582 0
10000.0 -550 -583 0
10000.0 -550 -584 0
10000.0 -550 -585 0
10000.0 -550 -586 0
10000.0 -550 -587 0
10000.0 -550 -588 0
10000.0 -550 -589 0
10000.0 -550 -590 0
10000.0 -550 -591 0
10000.0 -550 -592 0
10000.0 -551 -552 0
10000.0 -551 -553 0
10000.0 -551 -554 0
10000.0 -551 -555 0
10000.0 -551 -556 0
10000.0 -551 -557 0
10000.0 -551 -558 0
10000.0 -551 -559 0
10000.0 -551 -560 0
10000.0 -551 -561 0
10000.0 -551 -562 0
10000.0 -551 -563 0
10000.0 -551 -564 0
10000.0 -551 -565 0
10000.0 -551 -566 0
10000.0 -551 -567 0
10000.0 -551 -568 0
10000.0 -551 -569 0
10000.0 -551 -570 0
10000.0 -551 -571 0
10000.0 -551 -572 0
10000.0 -551 -573 0
10000.0 -551 -574 0
10000.0 -551 -575 0
10000.0 -551 -576 0
10000.0 -551 -577 0
10000.0 -551 -578 0
10000.0 -551 -579 0
10000.0 -551 -580 0
10000.0 -551 -581 0
10000.0 -551 -582 0
10000.0 -551 -583 0
10000.0 -551 -584 0
10000.0 -551 -585 0
10000.0 -551 -586 0
10000.0 -551 -587 0
10000.0 -551 -588 0
10000.0 -551 -589 0
10000.0 -551 -590 0
10000.0 -551 -591 0
10000.0 -551 -592 0
10000.0 -552 -553 0
10000.0 -552 -554 0
10000.0 -552 -555 0
10000.0 -552 -556 0
10000.0 -552 -557 0
10000.0 -552 -558 0
10000.0 -552 -559 0
10000.0 -552 -560 0
10000.0 -552 -561 0
10000.0 -552 -562 0
10000.0 -552 -563 0
10000.0 -552 -564 0
10000.0 -552 -565 0
10000.0 -552 -566 0
10000.0 -552 -567 0
10000.0 -552 -568 0
10000.0 -552 -569 0
10000.0 -552 -570 0
10000.0 -552 -571 0
10000.0 -552 -572 0
10000.0 -552 -573 0
10000.0 -552 -574 0
10000.0 -552 -575 0
10000.0 -552 -576 0
10000.0 -552 -577 0
10000.0 -552 -578 0
10000.0 -552 -579 0
10000.0 -552 -580 0
10000.0 -552 -581 0
10000.0 -552 -582 0
10000.0 -552 -583 0
10000.0 -552 -584 0
10000.0 -552 -585 0
10000.0 -552 -586 0
10000.0 -552 -587 0
10000.0 -552 -588 0
10000.0 -552 -589 0
10000.0 -552 -590 0
10000.0 -552 -591 0
10000.0 -552 -592 0
10000.0 -553 -554 0
10000.0 -553 -555 0
10000.0 -553 -556 0
10000.0 -553 -557 0
10000.0 -553 -558 0
10000.0 -553 -559 0
10000.0 -553 -560 0
10000.0 -553 -561 0
10000.0 -553 -562 0
10000.0 -553 -563 0
10000.0 -553 -564 0
10000.0 -553 -565 0
10000.0 -553 -566 0
10000.0 -553 -567 0
10000.0 -553 -568 0
10000.0 -553 -569 0
10000.0 -553 -570 0
10000.0 -553 -571 0
10000.0 -553 -572 0
10000.0 -553 -573 0
10000.0 -553 -574 0
10000.0 -553 -575 0
10000.0 -553 -576 0
10000.0 -553 -577 0
10000.0 -553 -578 0
10000.0 -553 -579 0
10000.0 -553 -580 0
10000.0 -553 -581 0
10000.0 -553 -582 0
10000.0 -553 -583 0
10000.0 -553 -584 0
10000.0 -553 -585 0
10000.0 -553 -586 0
10000.0 -553 -587 0
10000.0 -553 -588 0
10000.0 -553 -589 0
10000.0 -553 -590 0
10000.0 -553 -591 0
10000.0 -553 -592 0
10000.0 -554 -555 0
10000.0 -554 -556 0
10000.0 -554 -557 0
10000.0 -554 -558 0
10000.0 -554 -559 0
10000.0 -554 -560 0
10000.0 -554 -561 0
10000.0 -554 -562 0
10000.0 -554 -563 0
10000.0 -554 -564 0
10000.0 -554 -565 0
10000.0 -554 -566 0
10000.0 -554 -567 0
10000.0 -554 -568 0
10000.0 -554 -569 0
10000.0 -554 -570 0
10000.0 -554 -571 0
10000.0 -554 -572 0
10000.0 -554 -573 0
10000.0 -554 -574 0
10000.0 -554 -575 0
10000.0 -554 -576 0
10000.0 -554 -577 0
10000.0 -554 -578 0
10000.0 -554 -579 0
10000.0 -554 -580 0
10000.0 -554 -581 0
10000.0 -554 -582 0
10000.0 -554 -583 0
10000.0 -554 -584 0
10000.0 -554 -585 0
10000.0 -554 -586 0
10000.0 -554 -587 0
10000.0 -554 -588 0
10000.0 -554 -589 0
10000.0 -554 -590 0
10000.0 -554 -591 0
10000.0 -554 -592 0
10000.0 -555 -556 0
10000.0 -555 -557 0
10000.0 -555 -558 0
10000.0 -555 -559 0
10000.0 -555 -560 0
10000.0 -555 -561 0
10000.0 -555 -562 0
10000.0 -555 -563 0
10000.0 -555 -564 0
10000.0 -555 -565 0
10000.0 -555 -566 0
10000.0 -555 -567 0
10000.0 -555 -568 0
10000.0 -555 -569 0
10000.0 -555 -570 0
10000.0 -555 -571 0
10000.0 -555 -572 0
10000.0 -555 -573 0
10000.0 -555 -574 0
10000.0 -555 -575 0
10000.0 -555 -576 0
10000.0 -555 -577 0
10000.0 -555 -578 0
10000.0 -555 -579 0
10000.0 -555 -580 0
10000.0 -555 -581 0
10000.0 -555 -582 0
10000.0 -555 -583 0
10000.0 -555 -584 0
10000.0 -555 -585 0
10000.0 -555 -586 0
10000.0 -555 -587 0
10000.0 -555 -588 0
10000.0 -555 -589 0
10000.0 -555 -590 0
10000.0 -555 -591 0
10000.0 -555 -592 0
10000.0 -556 -557 0
10000.0 -556 -558 0
10000.0 -556 -559 0
10000.0 -556 -560 0
10000.0 -556 -561 0
10000.0 -556 -562 0
10000.0 -556 -563 0
10000.0 -556 -564 0
10000.0 -556 -565 0
10000.0 -556 -566 0
10000.0 -556 -567 0
10000.0 -556 -568 0
10000.0 -556 -569 0
10000.0 -556 -570 0
10000.0 -556 -571 0
10000.0 -556 -572 0
10000.0 -556 -573 0
10000.0 -556 -574 0
10000.0 -556 -575 0
10000.0 -556 -576 0
10000.0 -556 -577 0
10000.0 -556 -578 0
10000.0 -556 -579 0
10000.0 -556 -580 0
10000.0 -556 -581 0
10000.0 -556 -582 0
10000.0 -556 -583 0
10000.0 -556 -584 0
10000.0 -556 -585 0
10000.0 -556 -586 0
10000.0 -556 -587 0
10000.0 -556 -588 0
10000.0 -556 -589 0
10000.0 -556 -590 0
10000.0 -556 -591 0
10000.0 -556 -592 0
10000.0 -557 -558 0
10000.0 -557 -559 0
10000.0 -557 -560 0
10000.0 -557 -561 0
10000.0 -557 -562 0
10000.0 -557 -563 0
10000.0 -557 -564 0
10000.0 -557 -565 0
10000.0 -557 -566 0
10000.0 -557 -567 0
10000.0 -557 -568 0
10000.0 -557 -569 0
10000.0 -557 -570 0
10000.0 -557 -571 0
10000.0 -557 -572 0
10000.0 -557 -573 0
10000.0 -557 -574 0
10000.0 -557 -575 0
10000.0 -557 -576 0
10000.0 -557 -577 0
10000.0 -557 -578 0
10000.0 -557 -579 0
10000.0 -557 -580 0
10000.0 -557 -581 0
10000.0 -557 -582 0
10000.0 -557 -583 0
10000.0 -557 -584 0
10000.0 -557 -585 0
10000.0 -557 -586 0
10000.0 -557 -587 0
10000.0 -557 -588 0
10000.0 -557 -589 0
10000.0 -557 -590 0
10000.0 -557 -591 0
10000.0 -557 -592 0
10000.0 -558 -559 0
10000.0 -558 -560 0
10000.0 -558 -561 0
10000.0 -558 -562 0
10000.0 -558 -563 0
10000.0 -558 -564 0
10000.0 -558 -565 0
10000.0 -558 -566 0
10000.0 -558 -567 0
10000.0 -558 -568 0
10000.0 -558 -569 0
10000.0 -558 -570 0
10000.0 -558 -571 0
10000.0 -558 -572 0
10000.0 -558 -573 0
10000.0 -558 -574 0
10000.0 -558 -575 0
10000.0 -558 -576 0
10000.0 -558 -577 0
10000.0 -558 -578 0
10000.0 -558 -579 0
10000.0 -558 -580 0
10000.0 -558 -581 0
10000.0 -558 -582 0
10000.0 -558 -583 0
10000.0 -558 -584 0
10000.0 -558 -585 0
10000.0 -558 -586 0
10000.0 -558 -587 0
10000.0 -558 -588 0
10000.0 -558 -589 0
10000.0 -558 -590 0
10000.0 -558 -591 0
10000.0 -558 -592 0
10000.0 -559 -560 0
10000.0 -559 -561 0
10000.0 -559 -562 0
10000.0 -559 -563 0
10000.0 -559 -564 0
10000.0 -559 -565 0
10000.0 -559 -566 0
10000.0 -559 -567 0
10000.0 -559 -568 0
10000.0 -559 -569 0
10000.0 -559 -570 0
10000.0 -559 -571 0
10000.0 -559 -572 0
10000.0 -559 -573 0
10000.0 -559 -574 0
10000.0 -559 -575 0
10000.0 -559 -576 0
10000.0 -559 -577 0
10000.0 -559 -578 0
10000.0 -559 -579 0
10000.0 -559 -580 0
10000.0 -559 -581 0
10000.0 -559 -582 0
10000.0 -559 -583 0
10000.0 -559 -584 0
10000.0 -559 -585 0
10000.0 -559 -586 0
10000.0 -559 -587 0
10000.0 -559 -588 0
10000.0 -559 -589 0
10000.0 -559 -590 0
10000.0 -559 -591 0
10000.0 -559 -592 0
10000.0 -560 -561 0
10000.0 -560 -562 0
10000.0 -560 -563 0
10000.0 -560 -564 0
10000.0 -560 -565 0
10000.0 -560 -566 0
10000.0 -560 -567 0
10000.0 -560 -568 0
10000.0 -560 -569 0
10000.0 -560 -570 0
10000.0 -560 -571 0
10000.0 -560 -572 0
10000.0 -560 -573 0
10000.0 -560 -574 0
10000.0 -560 -575 0
10000.0 -560 -576 0
10000.0 -560 -577 0
10000.0 -560 -578 0
10000.0 -560 -579 0
10000.0 -560 -580 0
10000.0 -560 -581 0
10000.0 -560 -582 0
10000.0 -560 -583 0
10000.0 -560 -584 0
10000.0 -560 -585 0
10000.0 -560 -586 0
10000.0 -560 -587 0
10000.0 -560 -588 0
10000.0 -560 -589 0
10000.0 -560 -590 0
10000.0 -560 -591 0
10000.0 -560 -592 0
10000.0 -561 -562 0
10000.0 -561 -563 0
10000.0 -561 -564 0
10000.0 -561 -565 0
10000.0 -561 -566 0
10000.0 -561 -567 0
10000.0 -561 -568 0
10000.0 -561 -569 0
10000.0 -561 -570 0
10000.0 -561 -571 0
10000.0 -561 -572 0
10000.0 -561 -573 0
10000.0 -561 -574 0
10000.0 -561 -575 0
10000.0 -561 -576 0
10000.0 -561 -577 0
10000.0 -561 -578 0
10000.0 -561 -579 0
10000.0 -561 -580 0
10000.0 -561 -581 0
10000.0 -561 -582 0
10000.0 -561 -583 0
10000.0 -561 -584 0
10000.0 -561 -585 0
10000.0 -561 -586 0
10000.0 -561 -587 0
10000.0 -561 -588 0
10000.0 -561 -589 0
10000.0 -561 -590 0
10000.0 -561 -591 0
10000.0 -561 -592 0
10000.0 -562 -563 0
10000.0 -562 -564 0
10000.0 -562 -565 0
10000.0 -562 -566 0
10000.0 -562 -567 0
10000.0 -562 -568 0
10000.0 -562 -569 0
10000.0 -562 -570 0
10000.0 -562 -571 0
10000.0 -562 -572 0
10000.0 -562 -573 0
10000.0 -562 -574 0
10000.0 -562 -575 0
10000.0 -562 -576 0
10000.0 -562 -577 0
10000.0 -562 -578 0
10000.0 -562 -579 0
10000.0 -562 -580 0
10000.0 -562 -581 0
10000.0 -562 -582 0
10000.0 -562 -583 0
10000.0 -562 -584 0
10000.0 -562 -585 0
10000.0 -562 -586 0
10000.0 -562 -587 0
10000.0 -562 -588 0
10000.0 -562 -589 0
10000.0 -562 -590 0
10000.0 -562 -591 0
10000.0 -562 -592 0
10000.0 -563 -564 0
10000.0 -563 -565 0
10000.0 -563 -566 0
10000.0 -563 -567 0
10000.0 -563 -568 0
10000.0 -563 -569 0
10000.0 -563 -570 0
10000.0 -563 -571 0
10000.0 -563 -572 0
10000.0 -563 -573 0
10000.0 -563 -574 0
10000.0 -563 -575 0
10000.0 -563 -576 0
10000.0 -563 -577 0
10000.0 -563 -578 0
10000.0 -563 -579 0
10000.0 -563 -580 0
10000.0 -563 -581 0
10000.0 -563 -582 0
10000.0 -563 -583 0
10000.0 -563 -584 0
10000.0 -563 -585 0
10000.0 -563 -586 0
10000.0 -563 -587 0
10000.0 -563 -588 0
10000.0 -563 -589 0
10000.0 -563 -590 0
10000.0 -563 -591 0
10000.0 -563 -592 0
10000.0 -564 -565 0
10000.0 -564 -566 0
10000.0 -564 -567 0
10000.0 -564 -568 0
10000.0 -564 -569 0
10000.0 -564 -570 0
10000.0 -564 -571 0
10000.0 -564 -572 0
10000.0 -564 -573 0
10000.0 -564 -574 0
10000.0 -564 -575 0
10000.0 -564 -576 0
10000.0 -564 -577 0
10000.0 -564 -578 0
10000.0 -564 -579 0
10000.0 -564 -580 0
10000.0 -564 -581 0
10000.0 -564 -582 0
10000.0 -564 -583 0
10000.0 -564 -584 0
10000.0 -564 -585 0
10000.0 -564 -586 0
10000.0 -564 -587 0
10000.0 -564 -588 0
10000.0 -564 -589 0
10000.0 -564 -590 0
10000.0 -564 -591 0
10000.0 -564 -592 0
10000.0 -565 -566 0
10000.0 -565 -567 0
10000.0 -565 -568 0
10000.0 -565 -569 0
10000.0 -565 -570 0
10000.0 -565 -571 0
10000.0 -565 -572 0
10000.0 -565 -573 0
10000.0 -565 -574 0
10000.0 -565 -575 0
10000.0 -565 -576 0
10000.0 -565 -577 0
10000.0 -565 -578 0
10000.0 -565 -579 0
10000.0 -565 -580 0
10000.0 -565 -581 0
10000.0 -565 -582 0
10000.0 -565 -583 0
10000.0 -565 -584 0
10000.0 -565 -585 0
10000.0 -565 -586 0
10000.0 -565 -587 0
10000.0 -565 -588 0
10000.0 -565 -589 0
10000.0 -565 -590 0
10000.0 -565 -591 0
10000.0 -565 -592 0
10000.0 -566 -567 0
10000.0 -566 -568 0
10000.0 -566 -569 0
10000.0 -566 -570 0
10000.0 -566 -571 0
10000.0 -566 -572 0
10000.0 -566 -573 0
10000.0 -566 -574 0
10000.0 -566 -575 0
10000.0 -566 -576 0
10000.0 -566 -577 0
10000.0 -566 -578 0
10000.0 -566 -579 0
10000.0 -566 -580 0
10000.0 -566 -581 0
10000.0 -566 -582 0
10000.0 -566 -583 0
10000.0 -566 -584 0
10000.0 -566 -585 0
10000.0 -566 -586 0
10000.0 -566 -587 0
10000.0 -566 -588 0
10000.0 -566 -589 0
10000.0 -566 -590 0
10000.0 -566 -591 0
10000.0 -566 -592 0
10000.0 -567 -568 0
10000.0 -567 -569 0
10000.0 -567 -570 0
10000.0 -567 -571 0
10000.0 -567 -572 0
10000.0 -567 -573 0
10000.0 -567 -574 0
10000.0 -567 -575 0
10000.0 -567 -576 0
10000.0 -567 -577 0
10000.0 -567 -578 0
10000.0 -567 -579 0
10000.0 -567 -580 0
10000.0 -567 -581 0
10000.0 -567 -582 0
10000.0 -567 -583 0
10000.0 -567 -584 0
10000.0 -567 -585 0
10000.0 -567 -586 0
10000.0 -567 -587 0
10000.0 -567 -588 0
10000.0 -567 -589 0
10000.0 -567 -590 0
10000.0 -567 -591 0
10000.0 -567 -592 0
10000.0 -568 -569 0
10000.0 -568 -570 0
10000.0 -568 -571 0
10000.0 -568 -572 0
10000.0 -568 -573 0
10000.0 -568 -574 0
10000.0 -568 -575 0
10000.0 -568 -576 0
10000.0 -568 -577 0
10000.0 -568 -578 0
10000.0 -568 -579 0
10000.0 -568 -580 0
10000.0 -568 -581 0
10000.0 -568 -582 0
10000.0 -568 -583 0
10000.0 -568 -584 0
10000.0 -568 -585 0
10000.0 -568 -586 0
10000.0 -568 -587 0
10000.0 -568 -588 0
10000.0 -568 -589 0
10000.0 -568 -590 0
10000.0 -568 -591 0
10000.0 -568 -592 0
10000.0 -569 -570 0
10000.0 -569 -571 0
10000.0 -569 -572 0
10000.0 -569 -573 0
10000.0 -569 -574 0
10000.0 -569 -575 0
10000.0 -569 -576 0
10000.0 -569 -577 0
10000.0 -569 -578 0
10000.0 -569 -579 0
10000.0 -569 -580 0
10000.0 -569 -581 0
10000.0 -569 -582 0
10000.0 -569 -583 0
10000.0 -569 -584 0
10000.0 -569 -585 0
10000.0 -569 -586 0
10000.0 -569 -587 0
10000.0 -569 -588 0
10000.0 -569 -589 0
10000.0 -569 -590 0
10000.0 -569 -591 0
10000.0 -569 -592 0
10000.0 -570 -571 0
10000.0 -570 -572 0
10000.0 -570 -573 0
10000.0 -570 -574 0
10000.0 -570 -575 0
10000.0 -570 -576 0
10000.0 -570 -577 0
10000.0 -570 -578 0
10000.0 -570 -579 0
10000.0 -570 -580 0
10000.0 -570 -581 0
10000.0 -570 -582 0
10000.0 -570 -583 0
10000.0 -570 -584 0
10000.0 -570 -585 0
10000.0 -570 -586 0
10000.0 -570 -587 0
10000.0 -570 -588 0
10000.0 -570 -589 0
10000.0 -570 -590 0
10000.0 -570 -591 0
10000.0 -570 -592 0
10000.0 -571 -572 0
10000.0 -571 -573 0
10000.0 -571 -574 0
10000.0 -571 -575 0
10000.0 -571 -576 0
10000.0 -571 -577 0
10000.0 -571 -578 0
10000.0 -571 -579 0
10000.0 -571 -580 0
10000.0 -571 -581 0
10000.0 -571 -582 0
10000.0 -571 -583 0
10000.0 -571 -584 0
10000.0 -571 -585 0
10000.0 -571 -586 0
10000.0 -571 -587 0
10000.0 -571 -588 0
10000.0 -571 -589 0
10000.0 -571 -590 0
10000.0 -571 -591 0
10000.0 -571 -592 0
10000.0 -572 -573 0
10000.0 -572 -574 0
10000.0 -572 -575 0
10000.0 -572 -576 0
10000.0 -572 -577 0
10000.0 -572 -578 0
10000.0 -572 -579 0
10000.0 -572 -580 0
10000.0 -572 -581 0
10000.0 -572 -582 0
10000.0 -572 -583 0
10000.0 -572 -584 0
10000.0 -572 -585 0
10000.0 -572 -586 0
10000.0 -572 -587 0
10000.0 -572 -588 0
10000.0 -572 -589 0
10000.0 -572 -590 0
10000.0 -572 -591 0
10000.0 -572 -592 0
10000.0 -573 -574 0
10000.0 -573 -575 0
10000.0 -573 -576 0
10000.0 -573 -577 0
10000.0 -573 -578 0
10000.0 -573 -579 0
10000.0 -573 -580 0
10000.0 -573 -581 0
10000.0 -573 -582 0
10000.0 -573 -583 0
10000.0 -573 -584 0
10000.0 -573 -585 0
10000.0 -573 -586 0
10000.0 -573 -587 0
10000.0 -573 -588 0
10000.0 -573 -589 0
10000.0 -573 -590 0
10000.0 -573 -591 0
10000.0 -573 -592 0
10000.0 -574 -575 0
10000.0 -574 -576 0
10000.0 -574 -577 0
10000.0 -574 -578 0
10000.0 -574 -579 0
10000.0 -574 -580 0
10000.0 -574 -581 0
10000.0 -574 -582 0
10000.0 -574 -583 0
10000.0 -574 -584 0
10000.0 -574 -585 0
10000.0 -574 -586 0
10000.0 -574 -587 0
10000.0 -574 -588 0
10000.0 -574 -589 0
10000.0 -574 -590 0
10000.0 -574 -591 0
10000.0 -574 -592 0
10000.0 -575 -576 0
10000.0 -575 -577 0
10000.0 -575 -578 0
10000.0 -575 -579 0
10000.0 -575 -580 0
10000.0 -575 -581 0
10000.0 -575 -582 0
10000.0 -575 -583 0
10000.0 -575 -584 0
10000.0 -575 -585 0
10000.0 -575 -586 0
10000.0 -575 -587 0
10000.0 -575 -588 0
10000.0 -575 -589 0
10000.0 -575 -590 0
10000.0 -575 -591 0
10000.0 -575 -592 0
10000.0 -576 -577 0
10000.0 -576 -578 0
10000.0 -576 -579 0
10000.0 -576 -580 0
10000.0 -576 -581 0
10000.0 -576 -582 0
10000.0 -576 -583 0
10000.0 -576 -584 0
10000.0 -576 -585 0
10000.0 -576 -586 0
10000.0 -576 -587 0
10000.0 -576 -588 0
10000.0 -576 -589 0
10000.0 -576 -590 0
10000.0 -576 -591 0
10000.0 -576 -592 0
10000.0 -577 -578 0
10000.0 -577 -579 0
10000.0 -577 -580 0
10000.0 -577 -581 0
10000.0 -577 -582 0
10000.0 -577 -583 0
10000.0 -577 -584 0
10000.0 -577 -585 0
10000.0 -577 -586 0
10000.0 -577 -587 0
10000.0 -577 -588 0
10000.0 -577 -589 0
10000.0 -577 -590 0
10000.0 -577 -591 0
10000.0 -577 -592 0
10000.0 -578 -579 0
10000.0 -578 -580 0
10000.0 -578 -581 0
10000.0 -578 -582 0
10000.0 -578 -583 0
10000.0 -578 -584 0
10000.0 -578 -585 0
10000.0 -578 -586 0
10000.0 -578 -587 0
10000.0 -578 -588 0
10000.0 -578 -589 0
10000.0 -578 -590 0
10000.0 -578 -591 0
10000.0 -578 -592 0
10000.0 -579 -580 0
10000.0 -579 -581 0
10000.0 -579 -582 0
10000.0 -579 -583 0
10000.0 -579 -584 0
10000.0 -579 -585 0
10000.0 -579 -586 0
10000.0 -579 -587 0
10000.0 -579 -588 0
10000.0 -579 -589 0
10000.0 -579 -590 0
10000.0 -579 -591 0
10000.0 -579 -592 0
10000.0 -580 -581 0
10000.0 -580 -582 0
10000.0 -580 -583 0
10000.0 -580 -584 0
10000.0 -580 -585 0
10000.0 -580 -586 0
10000.0 -580 -587 0
10000.0 -580 -588 0
10000.0 -580 -589 0
10000.0 -580 -590 0
10000.0 -580 -591 0
10000.0 -580 -592 0
10000.0 -581 -582 0
10000.0 -581 -583 0
10000.0 -581 -584 0
10000.0 -581 -585 0
10000.0 -581 -586 0
10000.0 -581 -587 0
10000.0 -581 -588 0
10000.0 -581 -589 0
10000.0 -581 -590 0
10000.0 -581 -591 0
10000.0 -581 -592 0
10000.0 -582 -583 0
10000.0 -582 -584 0
10000.0 -582 -585 0
10000.0 -582 -586 0
10000.0 -582 -587 0
10000.0 -582 -588 0
10000.0 -582 -589 0
10000.0 -582 -590 0
10000.0 -582 -591 0
10000.0 -582 -592 0
10000.0 -583 -584 0
10000.0 -583 -585 0
10000.0 -583 -586 0
10000.0 -583 -587 0
10000.0 -583 -588 0
10000.0 -583 -589 0
10000.0 -583 -590 0
10000.0 -583 -591 0
10000.0 -583 -592 0
10000.0 -584 -585 0
10000.0 -584 -586 0
10000.0 -584 -587 0
10000.0 -584 -588 0
10000.0 -584 -589 0
10000.0 -584 -590 0
10000.0 -584 -591 0
10000.0 -584 -592 0
10000.0 -585 -586 0
10000.0 -585 -587 0
10000.0 -585 -588 0
10000.0 -585 -589 0
10000.0 -585 -590 0
10000.0 -585 -591 0
10000.0 -585 -592 0
10000.0 -586 -587 0
10000.0 -586 -588 0
10000.0 -586 -589 0
10000.0 -586 -590 0
10000.0 -586 -591 0
10000.0 -586 -592 0
10000.0 -587 -588 0
10000.0 -587 -589 0
10000.0 -587 -590 0
10000.0 -587 -591 0
10000.0 -587 -592 0
10000.0 -588 -589 0
10000.0 -588 -590 0
10000.0 -588 -591 0
10000.0 -588 -592 0
10000.0 -589 -590 0
10000.0 -589 -591 0
10000.0 -589 -592 0
10000.0 -590 -591 0
10000.0 -590 -592 0
10000.0 -591 -592 0
10000.0 -593 -594 0
10000.0 -593 -595 0
10000.0 -593 -596 0
10000.0 -593 -597 0
10000.0 -593 -598 0
10000.0 -593 -599 0
10000.0 -593 -600 0
10000.0 -593 -601 0
10000.0 -593 -602 0
10000.0 -593 -603 0
10000.0 -593 -604 0
10000.0 -593 -605 0
10000.0 -593 -606 0
10000.0 -593 -607 0
10000.0 -593 -608 0
10000.0 -593 -609 0
10000.0 -593 -610 0
10000.0 -593 -611 0
10000.0 -593 -612 0
10000.0 -593 -613 0
10000.0 -593 -614 0
10000.0 -593 -615 0
10000.0 -593 -616 0
10000.0 -593 -617 0
10000.0 -593 -618 0
10000.0 -593 -619 0
10000.0 -593 -620 0
10000.0 -593 -621 0
10000.0 -593 -622 0
10000.0 -593 -623 0
10000.0 -593 -624 0
10000.0 -593 -625 0
10000.0 -593 -626 0
10000.0 -593 -627 0
10000.0 -593 -628 0
10000.0 -593 -629 0
10000.0 -593 -630 0
10000.0 -593 -631 0
10000.0 -593 -632 0
10000.0 -593 -633 0
10000.0 -593 -634 0
10000.0 -593 -635 0
10000.0 -593 -636 0
